,Name,Tweet
204,Kamala Harris,I’m heading into hearings right now with the Acting DNI and the intelligence community’s Inspector General. We need to get to the truth.
205,Kamala Harris,I’ll say it again: Barr must come before Congress to testify under oath.
206,Kamala Harris,Wise words from @repjohnlewis to remember today.
207,Kamala Harris,This is reprehensible—they are literally ripping daughters away from their mothers. The Karnes Detention Center mus…
208,Kamala Harris,There’s a lot going on right now but we can’t lose sight of the many ways this administration is degrading our valu…
209,Kamala Harris,I asked Attorney General Barr in May: did the White House ever ask him to investigate anyone? He wouldn't answer.…
210,Kamala Harris,"After 2016, Facebook should have caught this. We're talking about a full blown foreign disinformation campaign—view…"
211,Kamala Harris,Congratulations @mPinoe on winning FIFA Women’s Player of the Year! Proud to call you a fellow Californian. Simply…
212,Kamala Harris,It’s ridiculous that Republican leaders blocked a bipartisan bill to fund HBCUs and other minority-serving institut…
213,Kamala Harris,I'm with @RepJohnLewis. The time to begin impeachment proceedings is now.
214,Kamala Harris,The Karnes detention center is one of the worst facilities for immigrants. Women at Karnes have suffered medical ne…
215,Kamala Harris,"“It took many years of vomiting up all the filth that I had been taught about myself, and halfway believed, before…"
216,Kamala Harris,"Unacceptable that in 2019, we're still fighting for women to earn equal pay for equal work. For Native women, the d…"
217,Kamala Harris,To hear the words of these works of art from the masters themselves—what a gift. Collections like this remind me of…
218,Kamala Harris,I remember how bad the air used to be in LA—you couldn’t even see the mountains. We've come a long way. Gutting the…
219,Kamala Harris,"Warning: this video contains graphic content.Like so many Americans, I'm fed up that our children are growing up…"
220,Kamala Harris,"No one in America should contract HIV simply because they cannot afford PrEP medication, which reduces the risk by…"
221,Kamala Harris,"A true Californian—thank you @RepKatiePorter for your humility, and for these amazing photos!"
222,Kamala Harris,I agree. We shouldn’t do this without addressing the reality that people of color are being shut out of the legal m…
223,Kamala Harris,"This is what a leader looks like. Thank you, Isabel, for your courageous advocacy on behalf of immigrants facing li…"
224,Kamala Harris,Shameful. These derogatory comments by Secretary Carson are part of a long pattern that shows his disregard for the…
225,Kamala Harris,"Today marks two years since Hurricane Maria made landfall in Puerto Rico. Almost 3,000 lives were lost in part beca…"
226,Kamala Harris,Pay attention: Republicans are once again disregarding a 100 year old agreement in order to push through a flawed n…
227,Kamala Harris,Dr. King was 26 during the Montgomery Bus Boycott.John Lewis was 21 when he became an original Freedom Rider.Dian…
228,Kamala Harris,Justice Brett Kavanaugh’s confirmation process was a sham. Republicans rammed him through without a true investigat…
229,Kamala Harris,This is appalling. A majority of campus sexual assault cases go unreported in part because survivors don’t have fai…
230,Kamala Harris,True leaders answer to the American people—not the NRA.
231,Kamala Harris,"More than 700,000 Americans in Washington, D.C. are being denied full representation in Congress. This isn't just u…"
232,Kamala Harris,The American people are fed up with these political games. Trump has relentlessly attacked California for political…
233,Kamala Harris,Greta and countless young people are leading the fight against climate change. And they're right. There is no room…
234,Kamala Harris,"If Trump is serious about addressing homelessness in California, he wouldn’t be pushing for deep cuts to housing pr…"
235,Kamala Harris,We shouldn’t accept this as normal.
236,Kamala Harris,Trump put a target on California's back from day one. We know that science doesn't support this move —it’s all poli…
237,Kamala Harris,Let’s be perfectly clear: this move is not based on science or in the best interest of our future. Trump has put a…
238,Kamala Harris,I'm fed up with Republicans’ inaction on gun violence. We don’t need to wait around for good ideas to combat this c…
239,Kamala Harris,Attending an HBCU changed my life. I know firsthand the value these institutions add to the higher education landsc…
240,Kamala Harris,America's doors shouldn't just be open to the rich and educated—we should welcome our hard working neighbors no mat…
241,Kamala Harris,There's no question that we have a housing &amp; homelessness crisis in California. But Trump coming to our state and t…
242,Kamala Harris,Today I’m sending a letter to the House Judiciary Committee urging them to launch an investigation into Justice Bre…
243,Kamala Harris,"This #HispanicHeritageMonth, I'm thinking about the millions of DREAMers who represent the best of who we are as a…"
244,Kamala Harris,This is why I’m fighting for a Green New Deal that ensures environmental justice for communities of color. What’s h…
245,Kamala Harris,Yesterday marked 200 days since the House passed the Bipartisan Background Checks Act. An overwhelming majority of…
246,Kamala Harris,"Just awful. These actions have no place in America, let alone inside a federal building. It must be thoroughly inve…"
247,Kamala Harris,Bee Love Slater is the 18th transgender woman of color to be murdered this year. We have to speak truth that anti-t…
248,Kamala Harris,Some news you probably missed last week: the Trump administration is making another move to pollute our waters. I’m…
249,Kamala Harris,#HispanicHeritageMonth is a chance to celebrate the many contributions of Hispanic and Latinx communities throughou…
250,Kamala Harris,"Happy Birthday, Constance Baker Motley—who would have turned 98 today. She was a trailblazer who inspired me, and m…"
251,Kamala Harris,This week the House passed my bill to strengthen diversity and inclusion at the Federal Reserve. Here's why…
252,Kamala Harris,Almost 150 American business leaders are calling on the Senate to address the gun violence epidemic. We’re fed up…
253,Kamala Harris,We cannot forget about the damage that is being caused to the Amazon rainforest. Today my colleagues and I called o…
254,Kamala Harris,Katy’s right. America is the only industrialized country that doesn’t have a national paid family leave policy and…
255,Kamala Harris,"It's clear this White House won't step up to help our neighbors in the Bahamas, so it's time for Congress to act. W…"
256,Kamala Harris,The DOJ's antitrust investigation into companies working with California on clean car standards isn't just unusual—…
257,Kamala Harris,There’s no question that people of color continue to be hit the hardest by the failed War on Drugs. Enough. It’s ti…
258,Kamala Harris,This cannot fall under the radar: a court could overturn the ACA as soon as next month and the White House still ha…
259,Kamala Harris,The courage Isabel displayed yesterday as she was testifying before Congress was inspiring. She and other immigrant…
260,Kamala Harris,So-called “conversion therapy” is an abusive practice used on LGBTQ+ people &amp; has been repeatedly condemned by the…
261,Kamala Harris,Sandy Hook ElementaryPulse NightclubColumbine High SchoolGilroy Garlic FestivalThese are just some of the mass…
262,Kamala Harris,The Trump administration’s cruelty knows no bounds. Separating a child from her family after they just survived a d…
263,Kamala Harris,It makes no sense to deny flu vaccines to immigrant families in U.S. custody. We know of at least 3 children who di…
264,Kamala Harris,"Thoughts and prayers alone won’t stop the gun violence epidemic—Americans want action. Today, the House is set to a…"
265,Kamala Harris,Today our nation remembers the stories and faces of those we lost 18 years ago on 9/11—and we will never forget the…
266,Kamala Harris,"On #WorldSuicidePreventionDay, a reminder to those facing hardship that you are never alone.To reach the National…"
267,Kamala Harris,This is precisely what Trump wanted. He's sabotaged the Affordable Care Act for years and this is the result. Trump…
268,Kamala Harris,One study found that it would take 228 years for the average Black family to obtain the wealth of a white family. T…
269,Kamala Harris,Last month marked 400 years since the first enslaved Africans arrived in what would become the United States.We m…
270,Kamala Harris,Some exciting news: the House just passed my bill to protect public housing residents from carbon monoxide poisonin…
271,Kamala Harris,"Bahamians have just lost everything—their homes, their belongings, life as they knew it. Rather than force people o…"
272,Kamala Harris,Congress is back in session this week. Here are a few bills that have passed the House and are sitting on Mitch McC…
273,Kamala Harris,"Proud every day to call this beautiful state my home. Happy 169th Birthday, California—you get better with age."
274,Kamala Harris,I’ll say it again: the president is a national security threat.
275,Kamala Harris,Trump's willing to build his vanity project of a border wall with money budgeted for a school for military children…
276,Kamala Harris,"My message to Chanel: I see you, I hear you, and I will always stand with you. Thank you for having the incredible…"
277,Kamala Harris,The ongoing damage to the Amazon rainforest will have horrifying consequences for the world.My colleagues and I a…
278,Kamala Harris,The ability to seek refuge in the United States is part of what makes us who we are as Americans—and Trump is sabot…
279,Kamala Harris,"California is a national leader in environmental standards, yet the Trump administration has been threatening to un…"
280,Kamala Harris,This effort to deny people their fundamental right to vote is abhorrent and a clear reminder that voter suppression…
281,Kamala Harris,Home care workers aren't valued nearly enough. We need to change that. That's why @RepJayapal and I introduced th…
282,Kamala Harris,A few weeks ago we learned that Facebook's Marketplace is being manipulated &amp; used for gun sales—something that's i…
